ID,present,WC_alt,WC_bio1,WC_bio2,ER_climaticMoistureIndex,ER_topoWet,lon,lat
59,1,83,26.700000762939453,7.199999809265137,-0.12999999523162842,12.680000305175781,81.424724,6.547992
60,1,603,24.5,10.600000381469727,-0.28999999165534973,8.979999542236328,101.244115,14.454846
61,1,1198,20.799999237060547,9.100000381469727,0.009999999776482582,9.220000267028809,76.642715,11.572177
62,1,96,26.600000381469727,7.400000095367432,0.029999999329447746,13.130000114440918,80.889587,6.472245
63,1,31,27,6.900000095367432,-0.17000000178813934,12.8100004196167,81.572113,6.427213
64,1,168,26.799999237060547,8.5,-0.019999999552965164,11.970000267028809,80.620259,7.850906
65,1,NA,NA,NA,NA,NA,81.519118,6.279072
66,1,190,26.100000381469727,8.899999618530273,0.5099999904632568,9.050000190734863,98.448817,9.136339
67,1,31,27,6.800000190734863,-0.20000000298023224,12.760000228881836,81.434547,6.376742
68,1,NA,NA,NA,NA,12.6899995803833,81.439085,6.222143
69,1,131,26.5,7.599999904632568,-0.009999999776482582,12.930000305175781,80.932263,6.567172
70,1,96,26.600000381469727,7.400000095367432,0.029999999329447746,13.130000114440918,80.843422,6.4306
71,1,971,22.200000762939453,8.899999618530273,0.3499999940395355,10.079999923706055,76.498393,11.542541
72,1,1585,16.899999618530273,10.800000190734863,0.3199999928474426,7.199999809265137,92.567085,27.118883
73,1,97,26.600000381469727,7.300000190734863,-0.07000000029802322,13.210000038146973,80.984837,6.429269
74,1,113,26.600000381469727,7.699999809265137,0.09000000357627869,12.680000305175781,80.886583,6.579633
75,1,153,26.899999618530273,8.399999618530273,-0.07000000029802322,12.75,80.63087,8.079547
76,1,1013,22.200000762939453,7.900000095367432,0.3499999940395355,9.670000076293945,77.121108,9.585124
77,1,144,24,10,0.25,10.25,93.060443,26.476223
78,1,1191,21.200000762939453,7.699999809265137,0.36000001430511475,9.390000343322754,77.176465,9.474887
79,1,906,22.799999237060547,7.800000190734863,0.33000001311302185,8.880000114440918,77.145506,9.427897
80,1,1015,21.299999237060547,9,0.25,7.940000057220459,81.095682,6.837783
81,1,108,27.100000381469727,7.199999809265137,0.4099999964237213,10.289999961853027,76.844475,9.232395
82,1,161,26.799999237060547,8.100000381469727,-0,12.130000114440918,80.816498,8.031038
83,1,371,24.600000381469727,8.100000381469727,0.5199999809265137,9.029999732971191,102.659749,5.17482
84,1,110,26.600000381469727,6.400000095367432,0.20000000298023224,11.4399995803833,77.016064,8.612826
85,1,359,23,9.199999809265137,0.49000000953674316,10.600000381469727,91.687705,26.037612
86,1,NA,NA,NA,NA,NA,81.597042,6.265524
87,1,NA,NA,NA,NA,NA,81.510889,6.327864
88,1,443,22.600000381469727,12.100000381469727,0.03999999910593033,10.989999771118164,78.939859,29.454399
89,1,959,22.600000381469727,7.900000095367432,0.27000001072883606,9.640000343322754,77.198255,9.511729
90,1,1027,21.899999618530273,9,0.17000000178813934,9.609999656677246,76.507464,11.571213
91,1,231,23.799999237060547,11.699999809265137,0.1599999964237213,11.829999923706055,84.354202,27.529131
92,1,81,27.100000381469727,8.100000381469727,0.20000000298023224,11.8100004196167,80.927441,7.60429
93,1,103,27.100000381469727,7.800000190734863,-0.009999999776482582,12.0600004196167,80.833835,8.136141
94,1,230,23.700000762939453,9.300000190734863,0.4399999976158142,10.949999809265137,91.646313,26.037733
95,1,92,24.399999618530273,9.600000381469727,0.25,11.609999656677246,91.733793,26.126158
96,1,230,23.700000762939453,9.300000190734863,0.4399999976158142,10.949999809265137,91.607062,26.032877
97,1,45,24.799999237060547,10.300000190734863,0.4699999988079071,12.869999885559082,92.273705,24.437433
98,1,54,26.899999618530273,7,-0.18000000715255737,12.819999694824219,81.365718,6.439457
99,1,551,24.299999237060547,8.600000381469727,-0.07999999821186066,8.819999694824219,99.482098,12.648476
100,1,737,23.700000762939453,10.800000190734863,-0.3100000023841858,9.989999771118164,101.367818,14.476534
101,1,70,26.799999237060547,7.099999904632568,-0.10999999940395355,13.369999885559082,80.942353,6.400316
102,1,140,26.899999618530273,8.100000381469727,-0.05000000074505806,12.6899995803833,80.743897,8.172209
103,1,82,27.100000381469727,8,0.20000000298023224,11.850000381469727,80.9263,7.704604
104,1,70,26.899999618530273,7.400000095367432,0.23999999463558197,11.510000228881836,81.53978,7.217679
105,1,96,26.600000381469727,7.400000095367432,0.029999999329447746,13.130000114440918,80.889587,6.472245
106,1,131,26.5,7.599999904632568,-0.009999999776482582,12.930000305175781,80.95287,6.571873
107,1,14,26.899999618530273,7.900000095367432,0.4300000071525574,11.640000343322754,118.349929,5.567555
108,1,14,26.899999618530273,7.900000095367432,0.4300000071525574,11.640000343322754,118.336515,5.57557
109,1,125,26.5,7.5,0.20000000298023224,11.539999961853027,80.825912,6.461862
110,1,6,27,7.900000095367432,0.4399999976158142,13.079999923706055,118.353801,5.710555
111,1,903,22.399999618530273,8.600000381469727,0.5600000023841858,10.609999656677246,76.277152,11.505519
112,1,448,24.700000762939453,7.599999904632568,0.3499999940395355,9.319999694824219,117.797625,4.760432
113,1,723,24.100000381469727,8.100000381469727,0.18000000715255737,9.229999542236328,77.180071,9.587903
114,1,66,27.299999237060547,7.900000095367432,0.14000000059604645,12.399999618530273,80.949502,7.836542
115,1,694,25.100000381469727,11.100000381469727,-0.550000011920929,12.210000038146973,77.456598,12.590547
116,1,201,26.899999618530273,8.600000381469727,0.3100000023841858,9.199999809265137,76.349086,11.39924
117,1,143,26.700000762939453,7.599999904632568,0.4099999964237213,9.460000038146973,98.265766,7.947544
118,1,158,24.600000381469727,11.5,0.07999999821186066,12.380000114440918,81.24726,28.465546
119,1,386,25.100000381469727,8.899999618530273,0.38999998569488525,8.630000114440918,80.911666,7.18966
120,1,43,27.399999618530273,7.400000095367432,0.05000000074505806,13.100000381469727,81.041516,8.090475
121,1,22,27,6.800000190734863,-0.18000000715255737,12.850000381469727,81.593465,6.366195
122,1,1013,22.200000762939453,7.900000095367432,0.3499999940395355,9.670000076293945,77.118293,9.58392
123,1,310,25.600000381469727,8.5,-0.10999999940395355,9.4399995803833,99.61701,12.147797
124,1,832,24.399999618530273,11,-0.5600000023841858,12.300000190734863,77.870628,12.727683
125,1,NA,NA,NA,NA,NA,81.528609,6.231033
126,1,709,23.700000762939453,12.5,-0.18000000715255737,10.949999809265137,80.832321,22.155087
127,1,565,25.899999618530273,10.800000190734863,-0.6000000238418579,10.229999542236328,77.382943,12.299459
128,1,565,25.899999618530273,10.800000190734863,-0.6000000238418579,10.229999542236328,77.387657,12.258609
129,1,108,27.100000381469727,7.199999809265137,0.4099999964237213,10.289999961853027,76.849678,9.226706
130,1,826,24.299999237060547,11.199999809265137,-0.5199999809265137,12.109999656677246,77.41038,12.964853
131,1,1140,21.399999618530273,8.300000190734863,0.3400000035762787,9.15999984741211,76.971563,10.301502
132,1,1698,17.899999618530273,7.900000095367432,0.550000011920929,8.199999809265137,77.049748,10.10802
133,1,84,26.700000762939453,7.199999809265137,-0.12999999523162842,12.720000267028809,81.361516,6.546595
134,1,99,26.600000381469727,7.300000190734863,-0.12999999523162842,12.75,81.250719,6.532776
135,1,975,22.299999237060547,9.100000381469727,-0.05999999865889549,10.729999542236328,76.503215,11.604365
136,1,575,24.5,10.800000190734863,-0.3100000023841858,9.109999656677246,101.311587,14.563923
137,1,99,26.600000381469727,7.300000190734863,-0.12999999523162842,12.75,81.300608,6.581591
138,1,290,25.700000762939453,8.600000381469727,-0.10000000149011612,9.470000267028809,99.601088,12.049488
139,1,1097,20,12,0.019999999552965164,8.970000267028809,100.968507,22.0788
140,1,712,22.100000381469727,11.899999618530273,-0.05999999865889549,9.050000190734863,101.318357,21.84042
141,1,830,22.899999618530273,8.699999809265137,0.20000000298023224,12.079999923706055,76.113528,12.026777
142,1,37,26.799999237060547,10.5,-0.10000000149011612,13.460000038146973,87.255415,22.40281
143,1,1008,20.5,11.899999618530273,0.05000000074505806,7.96999979019165,101.212054,21.820951
144,1,842,23.299999237060547,10.300000190734863,-0.03999999910593033,10.550000190734863,83.053686,19.258074
145,1,550,24.200000762939453,7.300000190734863,0.4399999976158142,8.319999694824219,116.931637,4.571326
146,1,830,22.899999618530273,8.699999809265137,0.20000000298023224,12.079999923706055,76.150768,12.078646
147,1,830,22.299999237060547,9.600000381469727,0.44999998807907104,8.279999732971191,102.017398,-2.990878
148,1,1008,20.5,11.899999618530273,0.05000000074505806,7.96999979019165,101.210103,21.829031
149,1,68,27.299999237060547,7.699999809265137,0.019999999552965164,12.5,80.974328,8.045862
150,1,70,24.399999618530273,10.199999809265137,0.10000000149011612,12.449999809265137,92.606137,26.013344
151,1,69,24.399999618530273,10.399999618530273,0.05999999865889549,13.859999656677246,92.797678,26.012754
152,1,62,24.5,10.100000381469727,0.10000000149011612,13.710000038146973,92.613623,26.132841
153,1,65,24.5,10.199999809265137,0.07000000029802322,13.4399995803833,92.743132,26.137804
154,1,135,24.100000381469727,10.300000190734863,0.10000000149011612,11.270000457763672,92.774284,26.152366
155,1,66,24.5,10.300000190734863,0.07999999821186066,13.720000267028809,92.708145,26.050915
156,1,73,24.299999237060547,9.800000190734863,0.25,12.880000114440918,92.993808,26.525281
157,1,772,23.399999618530273,8.899999618530273,-0.029999999329447746,12.359999656677246,76.203791,12.069813
158,1,81,26.799999237060547,9.100000381469727,0.3700000047683716,10.470000267028809,98.772659,8.820366
159,1,191,26.600000381469727,8.199999809265137,0.05000000074505806,11.720000267028809,80.807977,7.981362
160,1,31,27,6.900000095367432,-0.17000000178813934,12.8100004196167,81.577164,6.485888
161,1,76,24.299999237060547,10,0.3499999940395355,12.850000381469727,93.294525,26.608788
162,1,76,24.299999237060547,10,0.3499999940395355,12.850000381469727,93.294525,26.608788
163,1,732,24,8.699999809265137,0.10999999940395355,8.399999618530273,76.970602,10.475602
164,1,747,23.5,8.800000190734863,0.029999999329447746,12.09000015258789,76.22395,11.972456
165,1,853,22.700000762939453,8.5,0.36000001430511475,11.880000114440918,76.033639,12.037848
166,1,851,22.899999618530273,8.699999809265137,0.05999999865889549,11.960000038146973,76.092445,12.101138
167,1,867,22.700000762939453,8.600000381469727,0.019999999552965164,11.630000114440918,76.006598,12.174437
168,1,55,24.5,9.5,0.5199999809265137,13.729999542236328,91.014966,26.605391
169,1,70,24.399999618530273,9.899999618530273,0.1899999976158142,13.800000190734863,92.860314,26.452708
170,1,73,24.299999237060547,9.800000190734863,0.25,12.880000114440918,92.994238,26.565503
171,1,737,23.700000762939453,10.800000190734863,-0.3100000023841858,9.989999771118164,101.373191,14.448685
172,1,1046,21.399999618530273,9,0.4300000071525574,7.389999866485596,80.823325,7.47315
173,1,85,27,8.199999809265137,0.20999999344348907,11.869999885559082,80.921552,7.576021
174,1,85,27,8.199999809265137,0.20999999344348907,11.869999885559082,80.986341,7.568458
175,1,1390,19.700000762939453,9.399999618530273,-0.20999999344348907,8.140000343322754,76.928703,11.497677
176,1,269,25.799999237060547,8.399999618530273,-0.14000000059604645,9.6899995803833,99.537009,12.466243
177,1,407,25.299999237060547,11,-0.3199999928474426,11.050000190734863,101.338527,14.584998
178,1,22,27,6.800000190734863,-0.18000000715255737,12.850000381469727,81.583835,6.392242
179,1,906,22.799999237060547,7.800000190734863,0.33000001311302185,8.880000114440918,77.092838,9.483716
180,1,11,27.100000381469727,6.699999809265137,-0.20000000298023224,12.859999656677246,81.570234,6.358305
181,1,NA,NA,NA,NA,12.6899995803833,81.420473,6.244304
182,1,NA,NA,NA,NA,NA,81.502206,6.285189
183,1,246,26.299999237060547,8.300000190734863,0.10999999940395355,10.84000015258789,80.773186,7.915834
184,1,246,26.299999237060547,8.300000190734863,0.10999999940395355,10.84000015258789,80.773186,7.915834
185,1,82,27.100000381469727,8,0.20000000298023224,11.850000381469727,80.9263,7.704604
186,1,81,26.700000762939453,7.199999809265137,-0.17000000178813934,12.899999618530273,81.204636,6.45396
187,1,575,24.5,10.800000190734863,-0.3100000023841858,9.109999656677246,101.291279,14.528351
188,1,240,25.799999237060547,8.100000381469727,0.20999999344348907,10.960000038146973,80.854124,6.587823
189,1,184,24.5,12.100000381469727,0,13.420000076293945,80.6163,28.5402
190,1,975,22.299999237060547,9.100000381469727,-0.05999999865889549,10.729999542236328,76.544127,11.619644
191,1,113,26.600000381469727,7.699999809265137,0.09000000357627869,12.680000305175781,80.901212,6.57999
192,1,84,24.200000762939453,9.899999618530273,0.4300000071525574,13.09000015258789,93.318496,26.795686
193,1,73,24.299999237060547,10,0.3499999940395355,12.979999542236328,93.205883,26.626127
194,1,803,23.299999237060547,9,-0.12999999523162842,12.109999656677246,76.190383,12.108204
195,1,449,24.899999618530273,8.699999809265137,-0.20999999344348907,9.260000228881836,99.490062,12.884115
196,1,702,23.899999618530273,9,-0.1899999976158142,12.210000038146973,76.264289,11.932322
197,1,235,25.799999237060547,7.599999904632568,0.3199999928474426,9.640000343322754,117.738135,4.599801
198,1,744,24.399999618530273,10.199999809265137,-0.5699999928474426,11.460000038146973,77.077375,11.870079
199,1,281,25.799999237060547,8.600000381469727,-0.1599999964237213,9.579999923706055,99.746184,12.046921
200,1,737,23.700000762939453,10.800000190734863,-0.3100000023841858,9.989999771118164,101.370026,14.452721
201,1,11,27.100000381469727,6.699999809265137,-0.20000000298023224,12.859999656677246,81.528129,6.397407
202,1,774,24.5,10.899999618530273,-0.6200000047683716,10.170000076293945,77.284596,12.348701
203,1,161,26.799999237060547,8.100000381469727,-0,12.130000114440918,80.808605,8.024195
204,1,75,27.299999237060547,7.5,0.019999999552965164,12.720000267028809,80.933199,8.180055
205,1,113,26.600000381469727,7.699999809265137,0.09000000357627869,12.680000305175781,80.850571,6.555115
206,1,131,26.5,7.599999904632568,-0.009999999776482582,12.930000305175781,80.920867,6.518629
207,1,240,25.799999237060547,8.100000381469727,0.20999999344348907,10.960000038146973,80.890774,6.588542
208,1,65,27.299999237060547,7.599999904632568,0.009999999776482582,12.619999885559082,80.989715,8.113822
209,1,131,26.5,7.599999904632568,-0.009999999776482582,12.930000305175781,80.918489,6.519971
210,1,168,26.799999237060547,8.5,-0.019999999552965164,11.970000267028809,80.616294,7.852573
211,1,131,26.5,7.599999904632568,-0.009999999776482582,12.930000305175781,80.971928,6.500783
212,1,205,26,8,0.10999999940395355,11.140000343322754,80.943424,6.586626
213,1,235,23.799999237060547,11.699999809265137,0.14000000059604645,11.539999961853027,84.491855,27.57734
214,1,NA,NA,NA,NA,NA,81.540215,6.273775
215,1,327,23.399999618530273,12.699999809265137,-0.15000000596046448,11.550000190734863,78.232892,29.860095
216,1,76,24.299999237060547,9.300000190734863,0.5699999928474426,11.960000038146973,90.763856,26.623885
217,1,304,23.5,12.699999809265137,-0.14000000059604645,11.529999732971191,78.322232,29.819265
218,1,153,26.899999618530273,8.399999618530273,-0.07000000029802322,12.75,80.62318,8.014155
219,1,114,26.600000381469727,7.400000095367432,-0.029999999329447746,11.539999961853027,81.473569,6.718224
220,1,125,26.5,7.5,0.20000000298023224,11.539999961853027,80.808755,6.489328
221,1,113,26.600000381469727,7.699999809265137,0.09000000357627869,12.680000305175781,80.877242,6.52621
222,1,96,26.600000381469727,7.400000095367432,0.029999999329447746,13.130000114440918,80.915653,6.489358
223,1,125,26.5,7.5,0.20000000298023224,11.539999961853027,80.818962,6.441428
224,1,113,26.600000381469727,7.699999809265137,0.09000000357627869,12.680000305175781,80.842292,6.571851
225,1,99,26.600000381469727,7.300000190734863,-0.12999999523162842,12.75,81.307681,6.5256
226,1,131,26.5,7.599999904632568,-0.009999999776482582,12.930000305175781,80.934405,6.506822
227,1,NA,NA,NA,NA,NA,81.550898,6.257319
228,1,28,27.399999618530273,7.5,0.3799999952316284,9.970000267028809,98.370182,7.867739
229,1,44,26.799999237060547,7.900000095367432,0.41999998688697815,11.779999732971191,118.333514,5.428601
230,1,294,23.600000381469727,12.399999618530273,-0.10000000149011612,11.680000305175781,78.790039,29.499889
231,1,979,22.299999237060547,8.100000381469727,0.4000000059604645,8.380000114440918,76.961699,10.032055
232,1,889,19.799999237060547,8.699999809265137,0.6899999976158142,7.940000057220459,89.553628,26.757947
233,1,186,23.5,9.5,0.6899999976158142,10.510000228881836,89.524841,26.739884
234,1,391,22.5,9.199999809265137,0.699999988079071,9.59000015258789,89.586995,26.735485
235,1,83,24.100000381469727,9.699999809265137,0.6499999761581421,12.319999694824219,89.495638,26.624887
236,1,93,24.100000381469727,9.600000381469727,0.6600000262260437,12.020000457763672,89.545531,26.661264
237,1,NA,NA,NA,NA,NA,81.595315,6.223858
238,1,682,25,10.600000381469727,-0.5699999928474426,11.609999656677246,77.152408,12.098684
239,1,280,26.899999618530273,11.5,-0.2199999988079071,13.539999961853027,82.019316,21.147828
240,1,8,27.799999237060547,6.599999904632568,0.11999999731779099,13.539999961853027,81.161445,8.797723
241,1,984,22.100000381469727,8.899999618530273,0.20999999344348907,10.859999656677246,76.435159,11.660509
242,1,926,22.700000762939453,9.300000190734863,-0.36000001430511475,11.020000457763672,76.540722,11.762498
243,1,113,26.600000381469727,7.699999809265137,0.09000000357627869,12.680000305175781,80.890796,6.509166
244,1,737,23.700000762939453,10.800000190734863,-0.3100000023841858,9.989999771118164,101.336528,14.445184
245,1,65,27.299999237060547,7.599999904632568,0.009999999776482582,12.619999885559082,80.932371,8.084644
246,1,21,26.899999618530273,7.900000095367432,0.4399999976158142,12.270000457763672,118.237225,5.522902
247,1,240,23.899999618530273,12.600000381469727,-0.1899999976158142,12.680000305175781,78.61445,29.471001
248,1,598,24.5,12,-0.1599999964237213,10.470000267028809,78.52548,22.4389
249,1,737,23.700000762939453,10.800000190734863,-0.3100000023841858,9.989999771118164,101.341395,14.450582
250,1,109,26.5,7.599999904632568,0.4699999988079071,11.380000114440918,117.40673,5.361416
251,1,85,27.100000381469727,10,-0.10999999940395355,12.899999618530273,104.103542,14.09366
252,1,139,24.600000381469727,11.899999618530273,-0.09000000357627869,13.989999771118164,81.110364,28.261726
253,1,485,24.600000381469727,8.5,0.029999999329447746,9.520000457763672,99.42884,12.33078
254,1,27,27,6.699999809265137,-0.2199999988079071,12.800000190734863,81.331827,6.280753
255,1,12,27,7.900000095367432,0.4399999976158142,12.239999771118164,118.379142,5.584956
256,1,96,26.600000381469727,7.400000095367432,0.029999999329447746,13.130000114440918,80.875149,6.427601
257,1,12,27,7.800000190734863,0.4099999964237213,12.170000076293945,118.207411,5.410702
258,1,439,26,8.199999809265137,-0.10999999940395355,9.289999961853027,77.356884,9.412239
259,1,675,25,12,-0.44999998807907104,8.779999732971191,98.376671,18.629483
260,1,727,23.799999237060547,8.399999618530273,0.30000001192092896,9.229999542236328,76.7839,10.3929
261,1,657,24.299999237060547,8.5,0.2199999988079071,9.430000305175781,76.812918,10.444652
262,1,11,27.100000381469727,6.699999809265137,-0.20000000298023224,12.859999656677246,81.52442,6.363761
263,1,96,26.600000381469727,7.400000095367432,0.029999999329447746,13.130000114440918,80.902216,6.492779
264,1,86,24.200000762939453,9.699999809265137,0.3700000047683716,12.149999618530273,92.883996,26.878618
265,1,141,27,8.399999618530273,-0.10999999940395355,12.789999961853027,80.548388,8.15873
266,1,118,27.100000381469727,8.399999618530273,-0.14000000059604645,13.130000114440918,80.431065,8.079979
267,1,141,27,8.399999618530273,-0.10999999940395355,12.789999961853027,80.563077,8.164048
268,1,141,27,8.399999618530273,-0.10999999940395355,12.789999961853027,80.564957,8.159205
269,1,118,27.100000381469727,8.399999618530273,-0.14000000059604645,13.130000114440918,80.428619,8.07633
270,1,119,27.100000381469727,8.300000190734863,-0.10999999940395355,13.09000015258789,80.567181,8.183065
271,1,7,27.200000762939453,6.300000190734863,-0.23000000417232513,13.449999809265137,81.241874,6.156302
272,1,NA,NA,NA,NA,NA,81.542944,6.258496
273,1,164,26.799999237060547,8.199999809265137,-0.03999999910593033,11.989999771118164,80.688714,8.143225
274,1,1015,23.5,12.199999809265137,-0.4300000071525574,8.4399995803833,98.270292,18.643309
275,1,391,25.700000762939453,8.100000381469727,0.4699999988079071,9.300000190734863,76.621012,10.253278
276,1,303,25.399999618530273,7.599999904632568,0.33000001311302185,9.5,117.77784,4.68561
277,1,107,26.5,7.699999809265137,0.44999998807907104,10.619999885559082,117.500116,5.299664
278,1,86,26.600000381469727,7.599999904632568,0.46000000834465027,10.970000267028809,117.404672,5.283323
279,1,794,23.399999618530273,7.800000190734863,0.36000001430511475,8.880000114440918,77.027702,9.532121
280,1,484,24.600000381469727,7.300000190734863,0.4399999976158142,9.350000381469727,116.901524,4.663431
281,1,504,24.299999237060547,8.399999618530273,0.3700000047683716,10.420000076293945,80.818118,6.591375
282,1,113,26.600000381469727,7.699999809265137,0.09000000357627869,12.680000305175781,80.873923,6.506514
283,1,97,26.600000381469727,7.300000190734863,-0.07000000029802322,13.210000038146973,80.960512,6.459269
284,1,132,26.5,9.199999809265137,0.3799999952316284,10.520000457763672,98.794295,8.918172
285,1,955,23.100000381469727,10.300000190734863,-0.550000011920929,9.829999923706055,77.138313,11.997002
286,1,49,27.600000381469727,7.400000095367432,-0.25,12.9399995803833,80.036307,8.513421
287,1,80,27.399999618530273,8.100000381469727,-0.2199999988079071,13.399999618530273,80.196148,8.409251
288,1,NA,NA,NA,NA,NA,81.329945,6.03826
289,1,70,26.799999237060547,7.099999904632568,-0.10999999940395355,13.369999885559082,80.982281,6.402826
290,1,357,26,10.899999618530273,-0.20999999344348907,9.6899995803833,99.322793,15.767868
291,1,1752,17.799999237060547,7.900000095367432,0.3700000047683716,7.800000190734863,77.278516,10.156084
292,1,31,27,6.800000190734863,-0.20000000298023224,12.760000228881836,81.435395,6.336997
293,1,12,27,7.900000095367432,0.4399999976158142,12.350000381469727,118.299675,5.572979
294,1,353,25.100000381469727,7.699999809265137,0.3400000035762787,9.550000190734863,117.957118,4.881929
295,1,202,24.399999618530273,11.300000190734863,0.1599999964237213,10.739999771118164,81.277541,28.569959
296,1,44,26.799999237060547,7.900000095367432,0.41999998688697815,11.779999732971191,118.338192,5.492033
297,1,606,24,8.600000381469727,0.019999999552965164,9.119999885559082,99.444693,12.365957
298,1,434,24.899999618530273,8.5,-0.05999999865889549,9.329999923706055,99.53692,12.262131
299,1,390,25.200000762939453,8.5,-0.09000000357627869,9.380000114440918,99.545481,12.378001
